plug_label,treat_tank,side,f,fm,fv_fm,colony_id,treatment,bleach_treat,tank,y,x,time_point
914,S_SS8_3,top,NA,NA,NA,E,S_SS8,Severe,3,2,6,post_RI2
914,S_SS8_3,side,NA,NA,NA,E,S_SS8,Severe,3,2,6,post_RI2
914,S_SS8_3,top,NA,NA,NA,E,S_SS8,Severe,3,2,6,post_RI3
914,S_SS8_3,side,NA,NA,NA,E,S_SS8,Severe,3,2,6,post_RI3
92,L_SS8_2,top,194,892,0.783,A,L_SS8,Low,2,4,12,pre_bleach
92,L_SS8_2,side,189,622,0.696,A,L_SS8,Low,2,4,12,pre_bleach
92,L_SS8_2,top,153,387,0.605,A,L_SS8,Low,2,4,12,post_bleach
92,L_SS8_2,side,141,343,0.589,A,L_SS8,Low,2,4,12,post_bleach
92,L_SS8_2,top,354,970,0.635,A,L_SS8,Low,2,4,12,post_RI1
92,L_SS8_2,side,354,1144,0.691,A,L_SS8,Low,2,4,12,post_RI1
92,L_SS8_2,top,454,1444,0.686,A,L_SS8,Low,2,4,12,post_RI2
92,L_SS8_2,side,671,2000,0.664,A,L_SS8,Low,2,4,12,post_RI2
92,L_SS8_2,side,535,1371,0.61,A,L_SS8,Low,2,4,12,post_RI3
92,L_SS8_2,top,696,1879,0.63,A,L_SS8,Low,2,4,12,post_RI3
923,S_SD_3,top,112,450,0.751,E,S_SD,Severe,3,2,10,pre_bleach
923,S_SD_3,side,193,788,0.755,E,S_SD,Severe,3,2,10,pre_bleach
923,S_SD_3,top,42,109,0,E,S_SD,Severe,3,2,10,post_bleach
923,S_SD_3,side,213,432,0.579,E,S_SD,Severe,3,2,10,post_bleach
923,S_SD_3,top,142,398,0.643,E,S_SD,Severe,3,2,10,post_RI1
923,S_SD_3,side,151,471,0.679,E,S_SD,Severe,3,2,10,post_RI1
923,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,2,10,post_RI2
923,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,2,10,post_RI2
923,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,2,10,post_RI3
923,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,2,10,post_RI3
925,L_RIC_3,top,193,659,0.707,E,L_RIC,Low,3,2,2,pre_bleach
925,L_RIC_3,side,173,696,0.751,E,L_RIC,Low,3,2,2,pre_bleach
925,L_RIC_3,top,311,813,0.617,E,L_RIC,Low,3,2,2,post_bleach
925,L_RIC_3,side,326,927,0.648,E,L_RIC,Low,3,2,2,post_bleach
925,L_RIC_3,top,273,915,0.702,E,L_RIC,Low,3,2,2,post_RI1
925,L_RIC_3,side,455,1560,0.708,E,L_RIC,Low,3,2,2,post_RI1
925,L_RIC_3,top,340,1196,0.716,E,L_RIC,Low,3,2,2,post_RI2
925,L_RIC_3,side,594,2069,0.713,E,L_RIC,Low,3,2,2,post_RI2
925,L_RIC_3,side,612,1964,0.688,E,L_RIC,Low,3,2,2,post_RI3
925,L_RIC_3,top,383,1268,0.698,E,L_RIC,Low,3,2,2,post_RI3
927,L_SS8_2,top,194,653,0.703,E,L_SS8,Low,2,3,11,pre_bleach
927,L_SS8_2,side,292,1156,0.756,E,L_SS8,Low,2,3,11,pre_bleach
927,L_SS8_2,top,103,330,0.688,E,L_SS8,Low,2,3,11,post_bleach
927,L_SS8_2,side,266,815,0.674,E,L_SS8,Low,2,3,11,post_bleach
927,L_SS8_2,top,295,914,0.677,E,L_SS8,Low,2,3,11,post_RI1
927,L_SS8_2,side,437,1454,0.699,E,L_SS8,Low,2,3,11,post_RI1
927,L_SS8_2,top,486,1411,0.656,E,L_SS8,Low,2,3,11,post_RI2
927,L_SS8_2,side,617,2013,0.693,E,L_SS8,Low,2,3,11,post_RI2
927,L_SS8_2,top,NA,NA,NA,E,L_SS8,Low,2,3,11,post_RI3
927,L_SS8_2,side,NA,NA,NA,E,L_SS8,Low,2,3,11,post_RI3
929,M_RIC_1,top,198,926,0.786,E,M_RIC,Medium,1,6,10,pre_bleach
929,M_RIC_1,side,247,839,0.706,E,M_RIC,Medium,1,6,10,pre_bleach
929,M_RIC_1,top,80,186,0,E,M_RIC,Medium,1,6,10,post_bleach
929,M_RIC_1,side,256,628,0.592,E,M_RIC,Medium,1,6,10,post_bleach
929,M_RIC_1,top,206,612,0.662,E,M_RIC,Medium,1,6,10,post_RI1
929,M_RIC_1,side,421,1297,0.675,E,M_RIC,Medium,1,6,10,post_RI1
929,M_RIC_1,top,249,797,0.688,E,M_RIC,Medium,1,6,10,post_RI2
929,M_RIC_1,side,489,1449,0.663,E,M_RIC,Medium,1,6,10,post_RI2
929,M_RIC_1,top,378,1109,0.659,E,M_RIC,Medium,1,6,10,post_RI3
929,M_RIC_1,side,624,1859,0.664,E,M_RIC,Medium,1,6,10,post_RI3
932,S_SS8_1,top,150,521,0.712,E,S_SS8,Severe,1,7,5,pre_bleach
932,S_SS8_1,side,227,736,0.692,E,S_SS8,Severe,1,7,5,pre_bleach
932,S_SS8_1,top,59,175,0,E,S_SS8,Severe,1,7,5,post_bleach
932,S_SS8_1,side,153,356,0.57,E,S_SS8,Severe,1,7,5,post_bleach
932,S_SS8_1,top,73,225,0,E,S_SS8,Severe,1,7,5,post_RI1
932,S_SS8_1,side,196,537,0.635,E,S_SS8,Severe,1,7,5,post_RI1
932,S_SS8_1,top,273,764,0.643,E,S_SS8,Severe,1,7,5,post_RI2
932,S_SS8_1,side,414,1190,0.652,E,S_SS8,Severe,1,7,5,post_RI2
932,S_SS8_1,top,439,841,0.478,E,S_SS8,Severe,1,7,5,post_RI3
932,S_SS8_1,side,NA,NA,NA,E,S_SS8,Severe,1,7,5,post_RI3
942,S_SD_3,top,189,693,0.727,E,S_SD,Severe,3,4,2,pre_bleach
942,S_SD_3,side,225,708,0.682,E,S_SD,Severe,3,4,2,pre_bleach
942,S_SD_3,top,101,185,0.454,E,S_SD,Severe,3,4,2,post_bleach
942,S_SD_3,side,124,220,0.436,E,S_SD,Severe,3,4,2,post_bleach
942,S_SD_3,top,137,324,0.577,E,S_SD,Severe,3,4,2,post_RI1
942,S_SD_3,side,242,679,0.644,E,S_SD,Severe,3,4,2,post_RI1
942,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,4,2,post_RI2
942,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,4,2,post_RI2
942,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,4,2,post_RI3
942,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,4,2,post_RI3
948,S_RIC_2,top,151,521,0.71,E,S_RIC,Severe,2,5,1,pre_bleach
948,S_RIC_2,side,306,1074,0.715,E,S_RIC,Severe,2,5,1,pre_bleach
948,S_RIC_2,top,70,137,0,E,S_RIC,Severe,2,5,1,post_bleach
948,S_RIC_2,side,290,702,0.587,E,S_RIC,Severe,2,5,1,post_bleach
948,S_RIC_2,top,110,324,0.66,E,S_RIC,Severe,2,5,1,post_RI1
948,S_RIC_2,side,284,842,0.663,E,S_RIC,Severe,2,5,1,post_RI1
948,S_RIC_2,top,NA,NA,NA,E,S_RIC,Severe,2,5,1,post_RI2
948,S_RIC_2,side,479,1318,0.637,E,S_RIC,Severe,2,5,1,post_RI2
948,S_RIC_2,top,NA,NA,NA,E,S_RIC,Severe,2,5,1,post_RI3
948,S_RIC_2,side,NA,NA,NA,E,S_RIC,Severe,2,5,1,post_RI3
951,L_RIC_1,top,176,674,0.739,E,L_RIC,Low,1,6,2,pre_bleach
951,L_RIC_1,side,210,767,0.726,E,L_RIC,Low,1,6,2,pre_bleach
951,L_RIC_1,top,143,380,0.624,E,L_RIC,Low,1,6,2,post_bleach
951,L_RIC_1,side,427,1418,0.699,E,L_RIC,Low,1,6,2,post_bleach
951,L_RIC_1,top,218,644,0.661,E,L_RIC,Low,1,6,2,post_RI1
951,L_RIC_1,side,476,1386,0.657,E,L_RIC,Low,1,6,2,post_RI1
951,L_RIC_1,top,424,1170,0.638,E,L_RIC,Low,1,6,2,post_RI2
951,L_RIC_1,side,486,1441,0.683,E,L_RIC,Low,1,6,2,post_RI2
951,L_RIC_1,top,419,1139,0.632,E,L_RIC,Low,1,6,2,post_RI3
951,L_RIC_1,side,617,1721,0.641,E,L_RIC,Low,1,6,2,post_RI3
954,L_SD_3,top,178,748,0.762,E,L_SD,Low,3,5,5,pre_bleach
954,L_SD_3,side,156,550,0.716,E,L_SD,Low,3,5,5,pre_bleach
954,L_SD_3,top,174,484,0.64,E,L_SD,Low,3,5,5,post_bleach
954,L_SD_3,side,266,737,0.639,E,L_SD,Low,3,5,5,post_bleach
954,L_SD_3,top,312,1028,0.696,E,L_SD,Low,3,5,5,post_RI1
954,L_SD_3,side,359,1193,0.699,E,L_SD,Low,3,5,5,post_RI1
954,L_SD_3,top,446,1432,0.689,E,L_SD,Low,3,5,5,post_RI2
954,L_SD_3,side,539,1727,0.688,E,L_SD,Low,3,5,5,post_RI2
954,L_SD_3,top,484,1532,0.684,E,L_SD,Low,3,5,5,post_RI3
954,L_SD_3,side,551,1764,0.688,E,L_SD,Low,3,5,5,post_RI3
956,L_SD_1,top,222,762,0.709,E,L_SD,Low,1,5,7,pre_bleach
956,L_SD_1,side,219,728,0.699,E,L_SD,Low,1,5,7,pre_bleach
956,L_SD_1,top,152,405,0.625,E,L_SD,Low,1,5,7,post_bleach
956,L_SD_1,side,282,807,0.651,E,L_SD,Low,1,5,7,post_bleach
956,L_SD_1,top,160,522,0.693,E,L_SD,Low,1,5,7,post_RI1
956,L_SD_1,side,296,971,0.695,E,L_SD,Low,1,5,7,post_RI1
956,L_SD_1,top,412,1359,0.697,E,L_SD,Low,1,5,7,post_RI2
956,L_SD_1,side,534,1812,0.705,E,L_SD,Low,1,5,7,post_RI2
956,L_SD_1,side,457,1295,0.647,E,L_SD,Low,1,5,7,post_RI3
956,L_SD_1,top,584,1797,0.675,E,L_SD,Low,1,5,7,post_RI3
957,M_SD_3,top,297,946,0.686,E,M_SD,Medium,3,3,5,pre_bleach
957,M_SD_3,side,246,745,0.67,E,M_SD,Medium,3,3,5,pre_bleach
957,M_SD_3,top,78,203,0,E,M_SD,Medium,3,3,5,post_bleach
957,M_SD_3,side,530,1351,0.608,E,M_SD,Medium,3,3,5,post_bleach
957,M_SD_3,top,118,383,0.692,E,M_SD,Medium,3,3,5,post_RI1
957,M_SD_3,side,489,1454,0.664,E,M_SD,Medium,3,3,5,post_RI1
957,M_SD_3,top,302,957,0.684,E,M_SD,Medium,3,3,5,post_RI2
957,M_SD_3,side,438,1412,0.69,E,M_SD,Medium,3,3,5,post_RI2
957,M_SD_3,side,576,1613,0.643,E,M_SD,Medium,3,3,5,post_RI3
957,M_SD_3,top,435,1281,0.66,E,M_SD,Medium,3,3,5,post_RI3
958,L_RIC_1,top,179,665,0.731,E,L_RIC,Low,1,6,8,pre_bleach
958,L_RIC_1,side,191,687,0.722,E,L_RIC,Low,1,6,8,pre_bleach
958,L_RIC_1,top,152,446,0.659,E,L_RIC,Low,1,6,8,post_bleach
958,L_RIC_1,side,204,523,0.61,E,L_RIC,Low,1,6,8,post_bleach
958,L_RIC_1,top,284,897,0.683,E,L_RIC,Low,1,6,8,post_RI1
958,L_RIC_1,side,453,1238,0.634,E,L_RIC,Low,1,6,8,post_RI1
958,L_RIC_1,top,390,1209,0.677,E,L_RIC,Low,1,6,8,post_RI2
958,L_RIC_1,side,469,1390,0.663,E,L_RIC,Low,1,6,8,post_RI2
958,L_RIC_1,top,420,1225,0.657,E,L_RIC,Low,1,6,8,post_RI3
958,L_RIC_1,side,557,1694,0.671,E,L_RIC,Low,1,6,8,post_RI3
959,S_RIC_1,top,248,847,0.707,E,S_RIC,Severe,1,5,7,pre_bleach
959,S_RIC_1,side,263,856,0.693,E,S_RIC,Severe,1,5,7,pre_bleach
959,S_RIC_1,top,NA,NA,NA,E,S_RIC,Severe,1,5,7,post_bleach
959,S_RIC_1,side,NA,NA,NA,E,S_RIC,Severe,1,5,7,post_bleach
959,S_RIC_1,top,35,104,0,E,S_RIC,Severe,1,5,7,post_RI1
959,S_RIC_1,side,192,433,0.557,E,S_RIC,Severe,1,5,7,post_RI1
959,S_RIC_1,top,244,679,0.641,E,S_RIC,Severe,1,5,7,post_RI2
959,S_RIC_1,side,NA,NA,NA,E,S_RIC,Severe,1,5,7,post_RI2
959,S_RIC_1,top,NA,NA,NA,E,S_RIC,Severe,1,5,7,post_RI3
959,S_RIC_1,side,NA,NA,NA,E,S_RIC,Severe,1,5,7,post_RI3
964,C_3,top,108,515,0.79,E,C,Control,3,4,2,pre_bleach
964,C_3,side,164,690,0.762,E,C,Control,3,4,2,pre_bleach
964,C_3,top,173,563,0.693,E,C,Control,3,4,2,post_bleach
964,C_3,side,376,1304,0.712,E,C,Control,3,4,2,post_bleach
964,C_3,top,334,1100,0.696,E,C,Control,3,4,2,post_RI1
964,C_3,side,490,1548,0.683,E,C,Control,3,4,2,post_RI1
964,C_3,top,406,1350,0.699,E,C,Control,3,4,2,post_RI2
964,C_3,side,518,1694,0.694,E,C,Control,3,4,2,post_RI2
964,C_3,side,489,1409,0.653,E,C,Control,3,4,2,post_RI3
964,C_3,top,492,1629,0.698,E,C,Control,3,4,2,post_RI3
966,C_2,top,108,487,0.778,E,C,Control,2,6,2,pre_bleach
966,C_2,side,220,805,0.727,E,C,Control,2,6,2,pre_bleach
966,C_2,top,280,963,0.709,E,C,Control,2,6,2,post_bleach
966,C_2,side,310,1072,0.711,E,C,Control,2,6,2,post_bleach
966,C_2,top,303,1021,0.703,E,C,Control,2,6,2,post_RI1
966,C_2,side,350,1167,0.7,E,C,Control,2,6,2,post_RI1
966,C_2,top,436,1465,0.702,E,C,Control,2,6,2,post_RI2
966,C_2,side,581,1916,0.697,E,C,Control,2,6,2,post_RI2
966,C_2,top,334,1061,0.685,E,C,Control,2,6,2,post_RI3
966,C_2,side,514,1704,0.698,E,C,Control,2,6,2,post_RI3
967,S_SS8_2,top,153,674,0.773,E,S_SS8,Severe,2,4,12,pre_bleach
967,S_SS8_2,side,195,754,0.741,E,S_SS8,Severe,2,4,12,pre_bleach
967,S_SS8_2,top,59,148,0,E,S_SS8,Severe,2,4,12,post_bleach
967,S_SS8_2,side,119,286,0.584,E,S_SS8,Severe,2,4,12,post_bleach
967,S_SS8_2,top,121,340,0.644,E,S_SS8,Severe,2,4,12,post_RI1
967,S_SS8_2,side,162,486,0.667,E,S_SS8,Severe,2,4,12,post_RI1
967,S_SS8_2,top,1179,476,0.624,E,S_SS8,Severe,2,4,12,post_RI2
967,S_SS8_2,side,224,741,0.698,E,S_SS8,Severe,2,4,12,post_RI2
967,S_SS8_2,top,NA,NA,NA,E,S_SS8,Severe,2,4,12,post_RI3
967,S_SS8_2,side,NA,NA,NA,E,S_SS8,Severe,2,4,12,post_RI3
974,C_3,top,107,296,0.639,E,C,Control,3,2,10,pre_bleach
974,C_3,side,310,847,0.634,E,C,Control,3,2,10,pre_bleach
974,C_3,top,216,1086,0.801,E,C,Control,3,2,10,post_bleach
974,C_3,side,460,1695,0.729,E,C,Control,3,2,10,post_bleach
974,C_3,top,313,934,0.665,E,C,Control,3,2,10,post_RI1
974,C_3,side,540,1537,0.649,E,C,Control,3,2,10,post_RI1
974,C_3,top,450,1434,0.686,E,C,Control,3,2,10,post_RI2
974,C_3,side,584,1476,0.604,E,C,Control,3,2,10,post_RI2
974,C_3,side,628,1690,0.628,E,C,Control,3,2,10,post_RI3
974,C_3,top,692,2043,0.661,E,C,Control,3,2,10,post_RI3
975,S_SD_3,top,206,706,0.708,E,S_SD,Severe,3,3,11,pre_bleach
975,S_SD_3,side,182,588,0.655,E,S_SD,Severe,3,3,11,pre_bleach
975,S_SD_3,top,107,249,0.554,E,S_SD,Severe,3,3,11,post_bleach
975,S_SD_3,side,120,244,0.508,E,S_SD,Severe,3,3,11,post_bleach
975,S_SD_3,top,119,325,0.634,E,S_SD,Severe,3,3,11,post_RI1
975,S_SD_3,side,247,676,0.635,E,S_SD,Severe,3,3,11,post_RI1
975,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,3,11,post_RI2
975,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,3,11,post_RI2
975,S_SD_3,top,NA,NA,NA,E,S_SD,Severe,3,3,11,post_RI3
975,S_SD_3,side,NA,NA,NA,E,S_SD,Severe,3,3,11,post_RI3
98,S_SS8_3,top,142,526,0.73,A,S_SS8,Severe,3,1,1,pre_bleach
98,S_SS8_3,side,214,706,0.697,A,S_SS8,Severe,3,1,1,pre_bleach
98,S_SS8_3,top,262,519,0.495,A,S_SS8,Severe,3,1,1,post_bleach
98,S_SS8_3,side,94,430,0,A,S_SS8,Severe,3,1,1,post_bleach
98,S_SS8_3,top,187,578,0.676,A,S_SS8,Severe,3,1,1,post_RI1
98,S_SS8_3,side,390,1227,0.682,A,S_SS8,Severe,3,1,1,post_RI1
98,S_SS8_3,top,291,694,0.58,A,S_SS8,Severe,3,1,1,post_RI2
98,S_SS8_3,side,425,1107,0.616,A,S_SS8,Severe,3,1,1,post_RI2
98,S_SS8_3,top,326,736,0.557,A,S_SS8,Severe,3,1,1,post_RI3
98,S_SS8_3,side,386,930,0.585,A,S_SS8,Severe,3,1,1,post_RI3
983,S_RIC_2,top,119,397,0.693,E,S_RIC,Severe,2,6,8,pre_bleach
983,S_RIC_2,side,182,829,0.78,E,S_RIC,Severe,2,6,8,pre_bleach
983,S_RIC_2,top,107,220,0.514,E,S_RIC,Severe,2,6,8,post_bleach
983,S_RIC_2,side,145,362,0.599,E,S_RIC,Severe,2,6,8,post_bleach
983,S_RIC_2,top,83,241,0,E,S_RIC,Severe,2,6,8,post_RI1
983,S_RIC_2,side,205,580,0.647,E,S_RIC,Severe,2,6,8,post_RI1
983,S_RIC_2,top,NA,NA,NA,E,S_RIC,Severe,2,6,8,post_RI2
983,S_RIC_2,side,345,1032,0.666,E,S_RIC,Severe,2,6,8,post_RI2
983,S_RIC_2,top,NA,NA,NA,E,S_RIC,Severe,2,6,8,post_RI3
983,S_RIC_2,side,NA,NA,NA,E,S_RIC,Severe,2,6,8,post_RI3
989,M_RIC_1,top,153,636,0.759,E,M_RIC,Medium,1,3,1,pre_bleach
989,M_RIC_1,side,208,905,0.77,E,M_RIC,Medium,1,3,1,pre_bleach
989,M_RIC_1,top,93,238,0.609,E,M_RIC,Medium,1,3,1,post_bleach
989,M_RIC_1,side,352,875,0.598,E,M_RIC,Medium,1,3,1,post_bleach
989,M_RIC_1,top,189,540,0.65,E,M_RIC,Medium,1,3,1,post_RI1
989,M_RIC_1,side,358,1095,0.673,E,M_RIC,Medium,1,3,1,post_RI1
989,M_RIC_1,top,171,536,0.681,E,M_RIC,Medium,1,3,1,post_RI2
989,M_RIC_1,side,455,1526,0.681,E,M_RIC,Medium,1,3,1,post_RI2
989,M_RIC_1,top,402,1053,0.618,E,M_RIC,Medium,1,3,1,post_RI3
989,M_RIC_1,side,489,1335,0.634,E,M_RIC,Medium,1,3,1,post_RI3
991,S_RIC_3,top,132,542,0.756,E,S_RIC,Severe,3,5,3,pre_bleach
991,S_RIC_3,side,253,910,0.722,E,S_RIC,Severe,3,5,3,pre_bleach
991,S_RIC_3,top,76,182,0,E,S_RIC,Severe,3,5,3,post_bleach
991,S_RIC_3,side,218,522,0.582,E,S_RIC,Severe,3,5,3,post_bleach
991,S_RIC_3,top,125,396,0.684,E,S_RIC,Severe,3,5,3,post_RI1
991,S_RIC_3,side,177,593,0.702,E,S_RIC,Severe,3,5,3,post_RI1
991,S_RIC_3,top,NA,NA,NA,E,S_RIC,Severe,3,5,3,post_RI2
991,S_RIC_3,side,NA,NA,NA,E,S_RIC,Severe,3,5,3,post_RI2
991,S_RIC_3,top,NA,NA,NA,E,S_RIC,Severe,3,5,3,post_RI3
991,S_RIC_3,side,NA,NA,NA,E,S_RIC,Severe,3,5,3,post_RI3
992,M_SS8_1,top,182,726,0.749,E,M_SS8,Medium,1,5,5,pre_bleach
992,M_SS8_1,side,266,903,0.705,E,M_SS8,Medium,1,5,5,pre_bleach
992,M_SS8_1,top,32,177,0,E,M_SS8,Medium,1,5,5,post_bleach
992,M_SS8_1,side,239,630,0.621,E,M_SS8,Medium,1,5,5,post_bleach
992,M_SS8_1,top,135,393,0.656,E,M_SS8,Medium,1,5,5,post_RI1
992,M_SS8_1,side,251,769,0.674,E,M_SS8,Medium,1,5,5,post_RI1
992,M_SS8_1,top,236,608,0.612,E,M_SS8,Medium,1,5,5,post_RI2
992,M_SS8_1,side,NA,NA,NA,E,M_SS8,Medium,1,5,5,post_RI2
992,M_SS8_1,top,NA,NA,NA,E,M_SS8,Medium,1,5,5,post_RI3
992,M_SS8_1,side,NA,NA,NA,E,M_SS8,Medium,1,5,5,post_RI3
995,M_SS8_3,top,185,873,0.788,F,M_SS8,Medium,3,3,9,pre_bleach
995,M_SS8_3,side,286,952,0.7,F,M_SS8,Medium,3,3,9,pre_bleach
995,M_SS8_3,top,16,39,0,F,M_SS8,Medium,3,3,9,post_bleach
995,M_SS8_3,side,265,443,0.402,F,M_SS8,Medium,3,3,9,post_bleach
995,M_SS8_3,top,187,504,0.629,F,M_SS8,Medium,3,3,9,post_RI1
995,M_SS8_3,side,295,859,0.657,F,M_SS8,Medium,3,3,9,post_RI1
995,M_SS8_3,top,282,861,0.672,F,M_SS8,Medium,3,3,9,post_RI2
995,M_SS8_3,side,497,1599,0.689,F,M_SS8,Medium,3,3,9,post_RI2
995,M_SS8_3,side,364,1103,0.67,F,M_SS8,Medium,3,3,9,post_RI3
995,M_SS8_3,top,226,696,0.675,F,M_SS8,Medium,3,3,9,post_RI3
999,S_SD_1,top,176,787,0.776,F,S_SD,Severe,1,6,4,pre_bleach
999,S_SD_1,side,166,572,0.71,F,S_SD,Severe,1,6,4,pre_bleach
999,S_SD_1,top,73,116,0,F,S_SD,Severe,1,6,4,post_bleach
999,S_SD_1,side,117,152,0.23,F,S_SD,Severe,1,6,4,post_bleach
999,S_SD_1,top,231,586,0.606,F,S_SD,Severe,1,6,4,post_RI1
999,S_SD_1,side,400,963,0.585,F,S_SD,Severe,1,6,4,post_RI1
999,S_SD_1,top,328,847,0.613,F,S_SD,Severe,1,6,4,post_RI2
999,S_SD_1,side,605,1650,0.633,F,S_SD,Severe,1,6,4,post_RI2
999,S_SD_1,side,623,1566,0.602,F,S_SD,Severe,1,6,4,post_RI3
999,S_SD_1,top,374,1017,0.632,F,S_SD,Severe,1,6,4,post_RI3
